  1001  19
   100.0
   1730.0   -8.0737   -8.9184   -7.9872   -8.5242
   1750.0   -8.1175   -8.9623   -7.9587   -8.5923
   1770.0   -8.1644   -9.0060   -7.9304   -8.6602
   1790.0   -8.2132   -9.0496   -7.9022   -8.7279
   1810.0   -8.2630   -9.0933   -7.8741   -8.7954
   1830.0   -8.3134   -9.1371   -7.8461   -8.8628
   1850.0   -8.3638   -9.1809   -7.8183   -8.9299
   1870.0   -8.4140   -9.2245   -7.7907   -8.9968
   1890.0   -8.4638   -9.2681   -7.7633   -9.0635
   1910.0   -8.5131   -9.3118   -7.7360   -9.1300
   1930.0   -8.5616   -9.3557   -7.7088   -9.1962
   1950.0   -8.6091   -9.3996   -7.6818   -9.2622
   1970.0   -8.6552   -9.4434   -7.6551   -9.3280
   1990.0   -8.7001   -9.4872   -7.6287   -9.3935
   2010.0   -8.7430   -9.5311   -7.6025   -9.4587
   2030.0   -8.7844   -9.5750   -7.5766   -9.5236
   2050.0   -8.8245   -9.6190   -7.5508   -9.5883
   2070.0   -8.8639   -9.6631   -7.5253   -9.6526
   2090.0   -8.9034   -9.7070   -7.5001   -9.7166
   2110.0   -8.9435   -9.7510   -7.4752   -9.7803
   2130.0   -8.9846   -9.7949   -7.4505   -9.8437
   2150.0   -9.0265   -9.8387   -7.4262   -9.9068
   2170.0   -9.0694   -9.8825   -7.4022   -9.9695
   2190.0   -9.1127   -9.9262   -7.3785  -10.0318
   2210.0   -9.1561   -9.9699   -7.3552  -10.0938
   2230.0   -9.1996  -10.0135   -7.3322  -10.1553
   2250.0   -9.2431  -10.0571   -7.3095  -10.2165
   2270.0   -9.2863  -10.1005   -7.2872  -10.2772
   2290.0   -9.3291  -10.1437   -7.2653  -10.3375
   2310.0   -9.3717  -10.1868   -7.2438  -10.3975
   2330.0   -9.4140  -10.2297   -7.2227  -10.4569
   2350.0   -9.4559  -10.2723   -7.2020  -10.5160
   2370.0   -9.4976  -10.3146   -7.1816  -10.5746
   2390.0   -9.5388  -10.3565   -7.1617  -10.6327
   2410.0   -9.5797  -10.3981   -7.1422  -10.6904
   2430.0   -9.6203  -10.4394   -7.1231  -10.7476
   2450.0   -9.6607  -10.4802   -7.1044  -10.8043
   2470.0   -9.7007  -10.5207   -7.0861  -10.8605
   2490.0   -9.7404  -10.5609   -7.0682  -10.9163
   2510.0   -9.7799  -10.6008   -7.0507  -10.9716
   2530.0   -9.8190  -10.6403   -7.0337  -11.0265
   2550.0   -9.8579  -10.6794   -7.0170  -11.0808
   2570.0   -9.8969  -10.7178   -7.0008  -11.1347
   2590.0   -9.9352  -10.7556   -6.9850  -11.1880
   2610.0   -9.9735  -10.7927   -6.9695  -11.2409
   2630.0  -10.0114  -10.8290   -6.9544  -11.2934
   2650.0  -10.0492  -10.8651   -6.9397  -11.3453
   2670.0  -10.0868  -10.9011   -6.9254  -11.3968
   2690.0  -10.1241  -10.9374   -6.9114  -11.4478
   2710.0  -10.1613  -10.9745   -6.8977  -11.4984
   2730.0  -10.1983  -11.0122   -6.8844  -11.5486
   2750.0  -10.2351  -11.0503   -6.8714  -11.5984
   2770.0  -10.2716  -11.0886   -6.8588  -11.6477
   2790.0  -10.3081  -11.1269   -6.8465  -11.6966
   2810.0  -10.3444  -11.1647   -6.8344  -11.7451
   2830.0  -10.3805  -11.2022   -6.8227  -11.7932
   2850.0  -10.4163  -11.2392   -6.8112  -11.8410
   2870.0  -10.4521  -11.2760   -6.8000  -11.8884
   2890.0  -10.4877  -11.3126   -6.7890  -11.9353
   2910.0  -10.5233  -11.3491   -6.7783  -11.9820
   2930.0  -10.5586  -11.3862   -6.7677  -12.0283
   2950.0  -10.5938  -11.4251   -6.7574  -12.0744
   2970.0  -10.6287  -11.4672   -6.7473  -12.1201
   2990.0  -10.6637  -11.5136   -6.7373  -12.1655
   3010.0  -10.6985  -11.5656   -6.7275  -12.2106
   3030.0  -10.7331  -11.6248   -6.7179  -12.2555
   3050.0  -10.7678  -11.6929   -6.7085  -12.3000
   3070.0  -10.8022  -11.7716   -6.6992  -12.3443
   3090.0  -10.8362  -11.8628   -6.6900  -12.3885
   3110.0  -10.8706  -11.9678   -6.6810  -12.4324
   3130.0  -10.9045  -12.0819   -6.6721  -12.4760
   3150.0  -10.9382  -12.1939   -6.6633  -12.5194
   3170.0  -10.9714  -12.2924   -6.6546  -12.5627
   3190.0  -11.0043  -12.3660   -6.6460  -12.6057
   3210.0  -11.0368  -12.4036   -6.6375  -12.6485
   3230.0  -11.0694  -12.4019   -6.6291  -12.6912
   3250.0  -11.1019  -12.3651   -6.6207  -12.7337
   3270.0  -11.1226  -12.2979   -6.6125  -12.7761
   3290.0  -11.1436  -12.2050   -6.6043  -12.8183
   3310.0  -11.1561  -12.0910   -6.5961  -12.8603
   3330.0  -11.1537  -11.9587   -6.5880  -12.9022
   3350.0  -11.1283  -11.8092   -6.5799  -12.9440
   3370.0  -11.0697  -11.6433   -6.5719  -12.9857
   3390.0  -10.9718  -11.4621   -6.5640  -13.0273
   3410.0  -10.8254  -11.2666   -6.5561  -13.0687
   3430.0  -10.6492  -11.0612   -6.5482  -13.1101
   3450.0  -10.4456  -10.8537   -6.5404  -13.1513
   3470.0  -10.2235  -10.6520   -6.5327  -13.1925
   3490.0   -9.9889  -10.4637   -6.5250  -13.2335
   3510.0   -9.7368  -10.2966   -6.5173  -13.2745
   3530.0   -9.5123  -10.1529   -6.5096  -13.3155
   3550.0   -9.3264  -10.0294   -6.5019  -13.3563
   3570.0   -9.2099   -9.9226   -6.4942  -13.3970
   3590.0   -9.1719   -9.8292   -6.4866  -13.4377
   3610.0   -9.1901   -9.7457   -6.4790  -13.4783
   3630.0   -9.2119   -9.6665   -6.4714  -13.5189
   3650.0   -9.1898   -9.5844   -6.4639  -13.5594
   3670.0   -9.0981   -9.4919   -6.4563  -13.5998
   3690.0   -8.9401   -9.3816   -6.4488  -13.6403
   3710.0   -8.7359   -9.2463   -6.4412  -13.6807
   3730.0   -8.5061   -9.0874   -6.4337  -13.7209
   3750.0   -8.2695   -8.9149   -6.4262  -13.7612
   3770.0   -8.0180   -8.7391   -6.4187  -13.8014
   3790.0   -7.8419   -8.5700   -6.4113  -13.8416
   3810.0   -7.7380   -8.4178   -6.4039  -13.8817
   3830.0   -7.7102   -8.2834   -6.3966  -13.9218
   3850.0   -7.7319   -8.1594   -6.3892  -13.9619
   3870.0   -7.7357   -8.0379   -6.3818  -14.0019
   3890.0   -7.7126   -7.9111   -6.3744  -14.0419
   3910.0   -7.6379   -7.7712   -6.3668  -14.0819
   3930.0   -7.5176   -7.6161   -6.3593  -14.1219
   3950.0   -7.3650   -7.4493   -6.3522  -14.1618
   3970.0   -7.1928   -7.2743   -6.3457  -14.2017
   3990.0   -7.0095   -7.0948   -6.3402  -14.2416
   4010.0   -6.8199   -6.9144   -6.3359  -14.2814
   4030.0   -6.6262   -6.7369   -6.3329  -14.3212
   4050.0   -6.4303   -6.5658   -6.3308  -14.3611
   4070.0   -6.2334   -6.4049   -6.3292  -14.4008
   4090.0   -6.0382   -6.2580   -6.3278  -14.4406
   4110.0   -5.8508   -6.1287   -6.3261  -14.4804
   4130.0   -5.6851   -6.0194   -6.3242  -14.5202
   4150.0   -5.5637   -5.9315   -6.3220  -14.5598
   4170.0   -5.5007   -5.8661   -6.3198  -14.5995
   4190.0   -5.4977   -5.8245   -6.3174  -14.6392
   4210.0   -5.5339   -5.8077   -6.3152  -14.6790
   4230.0   -5.5864   -5.8140   -6.3131  -14.7186
   4250.0   -5.6442   -5.8388   -6.3110  -14.7582
   4270.0   -5.7027   -5.8774   -6.3090  -14.7978
   4290.0   -5.7600   -5.9250   -6.3070  -14.8375
   4310.0   -5.8153   -5.9770   -6.3050  -14.8771
   4330.0   -5.8671   -6.0297   -6.3030  -14.9167
   4350.0   -5.9133   -6.0803   -6.3010  -14.9563
   4370.0   -5.9500   -6.1263   -6.2989  -14.9958
   4390.0   -5.9702   -6.1649   -6.2969  -15.0354
   4410.0   -5.9630   -6.1936   -6.2949  -15.0750
   4430.0   -5.9154   -6.2138   -6.2929  -15.1145
   4450.0   -5.8230   -6.2306   -6.2909  -15.1541
   4470.0   -5.7016   -6.2492   -6.2889  -15.1936
   4490.0   -5.5896   -6.2748   -6.2870  -15.2331
   4510.0   -5.5281   -6.3125   -6.2850  -15.2726
   4530.0   -5.5363   -6.3609   -6.2831  -15.3121
   4550.0   -5.6003   -6.4123   -6.2812  -15.3516
   4570.0   -5.6893   -6.4586   -6.2793  -15.3911
   4590.0   -5.7794   -6.4918   -6.2774  -15.4306
   4610.0   -5.8533   -6.5043   -6.2756  -15.4701
   4630.0   -5.8955   -6.4963   -6.2737  -15.5095
   4650.0   -5.8891   -6.4757   -6.2718  -15.5490
   4670.0   -5.8274   -6.4508   -6.2699  -15.5885
   4690.0   -5.7286   -6.4300   -6.2681  -15.6279
   4710.0   -5.6336   -6.4215   -6.2663  -15.6674
   4730.0   -5.5776   -6.4284   -6.2645  -15.7068
   4750.0   -5.5784   -6.4493   -6.2628  -15.7462
   4770.0   -5.6317   -6.4822   -6.2611  -15.7857
   4790.0   -5.7210   -6.5254   -6.2594  -15.8251
   4810.0   -5.8245   -6.5772   -6.2578  -15.8645
   4830.0   -5.9278   -6.6353   -6.2562  -15.9039
   4850.0   -6.0248   -6.6971   -6.2547  -15.9433
   4870.0   -6.1151   -6.7601   -6.2533  -15.9827
   4890.0   -6.1989   -6.8218   -6.2519  -16.0221
   4910.0   -6.2757   -6.8796   -6.2507  -16.0615
   4930.0   -6.3467   -6.9330   -6.2496  -16.1009
   4950.0   -6.4136   -6.9834   -6.2486  -16.1403
   4970.0   -6.4778   -7.0323   -6.2479  -16.1797
   4990.0   -6.5406   -7.0812   -6.2472  -16.2191
   5010.0   -6.6015   -7.1314   -6.2468  -16.2584
   5030.0   -6.6556   -7.1834   -6.2466  -16.2978
   5050.0   -6.6977   -7.2365   -6.2467  -16.3372
   5070.0   -6.7319   -7.2899   -6.2471  -16.3765
   5090.0   -6.7719   -7.3431   -6.2478  -16.4158
   5110.0   -6.8277   -7.3953   -6.2489  -16.4552
   5130.0   -6.8948   -7.4461   -6.2505  -16.4946
   5150.0   -6.9642   -7.4956   -6.2526  -16.5339
   5170.0   -7.0302   -7.5439   -6.2553  -16.5733
   5190.0   -7.0914   -7.5911   -6.2586  -16.6126
   5210.0   -7.1466   -7.6372   -6.2628  -16.6519
   5230.0   -7.1936   -7.6825   -6.2677  -16.6912
   5250.0   -7.2273   -7.7273   -6.2734  -16.7305
   5270.0   -7.2428   -7.7721   -6.2799  -16.7698
   5290.0   -7.2463   -7.8175   -6.2872  -16.8092
   5310.0   -7.2623   -7.8636   -6.2954  -16.8485
   5330.0   -7.3087   -7.9105   -6.3045  -16.8878
   5350.0   -7.3766   -7.9577   -6.3150  -16.9271
   5370.0   -7.4500   -8.0045   -6.3270  -16.9664
   5390.0   -7.5206   -8.0504   -6.3411  -17.0057
   5410.0   -7.5864   -8.0948   -6.3573  -17.0450
   5430.0   -7.6474   -8.1378   -6.3758  -17.0843
   5450.0   -7.7040   -8.1802   -6.3961  -17.1236
   5470.0   -7.7607   -8.2229   -6.4177  -17.1629
   5490.0   -7.8091   -8.2667   -6.4401  -17.2022
   5510.0   -7.8551   -8.3123   -6.4630  -17.2415
   5530.0   -7.9010   -8.3588   -6.4862  -17.2807
   5550.0   -7.9492   -8.4038   -6.5100  -17.3200
   5570.0   -7.9991   -8.4447   -6.5349  -17.3593
   5590.0   -8.0486   -8.4789   -6.5610  -17.3985
   5610.0   -8.0972   -8.5041   -6.5886  -17.4378
   5630.0   -8.1446   -8.5257   -6.6178  -17.4771
   5650.0   -8.1910   -8.5567   -6.6479  -17.5163
   5670.0   -8.2364   -8.6103   -6.6786  -17.5556
   5690.0   -8.2811   -8.6998   -6.7092  -17.5949
   5710.0   -8.3251   -8.8378   -6.7392  -17.6341
   5730.0   -8.3687   -9.0192   -6.7685  -17.6733
   5750.0   -8.4120   -9.2216   -6.7968  -17.7126
   5770.0   -8.4552   -9.4218   -6.8240  -17.7518
   5790.0   -8.4983   -9.5965   -6.8500  -17.7911
   5810.0   -8.5766   -9.7233   -6.8747  -17.8303
   5830.0   -8.6189   -9.7989   -6.8979  -17.8695
   5850.0   -8.6609   -9.8390   -6.9196  -17.9088
   5870.0   -8.7027   -9.8605   -6.9397  -17.9480
   5890.0   -8.7442   -9.8797   -6.9579  -17.9872
   5910.0   -8.7857   -9.9130   -6.9742  -18.0264
   5930.0   -8.8268   -9.9664   -6.9887  -18.0657
   5950.0   -8.8690  -10.0359   -7.0018  -18.1049
   5970.0   -9.0568  -10.1173   -7.0136  -18.1441
   5990.0   -9.0985  -10.2061   -7.0246  -18.1833
   6010.0   -9.1401  -10.2979   -7.0351  -18.2225
   6030.0   -9.3342  -10.3878   -7.0453  -18.2617
   6050.0   -9.3743  -10.4702   -7.0552  -18.3010
   6070.0   -9.4312  -10.5395   -7.0650  -18.3402
   6090.0   -9.4710  -10.5904   -7.0748  -18.3794
   6110.0   -9.5105  -10.6173   -7.0846  -18.4186
   6130.0   -9.5498  -10.6208   -7.0946  -18.4578
   6150.0   -9.5891  -10.6067   -7.1046  -18.4969
   6170.0   -9.6282  -10.5812   -7.1146  -18.5361
   6190.0   -9.6672  -10.5505   -7.1247  -18.5753
   6210.0   -9.7060  -10.5211   -7.1347  -18.6145
   6230.0   -9.7515  -10.5046   -7.1448  -18.6537
   6250.0   -9.7899  -10.5181   -7.1548  -18.6929
   6270.0   -9.8283  -10.5790   -7.1648  -18.7321
   6290.0   -9.8665  -10.7044   -7.1748  -18.7713
   6310.0   -9.9045  -10.9106   -7.1848  -18.8105
   6330.0   -9.9427  -11.1858   -7.1948  -18.8497
   6350.0   -9.9805  -11.4907   -7.2049  -18.8888
   6370.0  -10.0184  -11.7845   -7.2149  -18.9280
   6390.0  -10.0561  -12.0266   -7.2250  -18.9671
   6410.0  -10.2351  -12.1782   -7.2350  -19.0063
   6430.0  -10.2730  -12.2402   -7.2451  -19.0455
   6450.0  -10.3109  -12.2537   -7.2552  -19.0846
   6470.0  -10.3486  -12.2614   -7.2653  -19.1238
   6490.0  -10.3864  -12.3059   -7.2754  -19.1630
   6510.0  -10.4239  -12.4281   -7.2854  -19.2022
   6530.0  -10.4627  -12.6280   -7.2955  -19.2413
   6550.0  -10.5000  -12.8639   -7.3056  -19.2805
   6570.0  -10.5373  -13.0929   -7.3157  -19.3196
   6590.0  -10.5745  -13.2717   -7.3258  -19.3587
   6610.0  -10.6117  -13.3594   -7.3358  -19.3979
   6630.0  -11.8784  -13.3625   -7.3459  -19.4370
   6650.0  -11.9234  -13.3357   -7.3560  -19.4761
   6670.0  -11.9678  -13.3357   -7.3661  -19.5153
   6690.0  -12.0121  -13.4190   -7.3762  -19.5544
   6710.0  -12.0561  -13.6400   -7.3864  -19.5936
   6730.0  -12.1001  -13.9997   -7.3965  -19.6328
   6750.0  -12.2208  -14.4455   -7.4066  -19.6719
   6770.0  -12.2612  -14.9227   -7.4167  -19.7110
   6790.0  -12.3015  -15.3765   -7.4268  -19.7502
   6810.0  -12.3414  -15.7538   -7.4370  -19.7892
   6830.0  -13.1235  -16.0383   -7.4471  -19.8283
   6850.0  -13.1774  -16.2513   -7.4573  -19.8675
   6870.0  -13.2396  -16.4152   -7.4675  -19.9066
   6890.0  -13.2928  -16.5527   -7.4776  -19.9457
   6910.0  -13.3457  -16.6855   -7.4878  -19.9849
   6930.0  -13.3984  -16.8124   -7.4979  -20.0240
   6950.0  -13.4508  -16.9094   -7.5080  -20.0630
   6970.0  -13.5031  -16.9518   -7.5182  -20.1022
   6990.0  -13.5832  -16.9145   -7.5283  -20.1413
   7010.0  -13.8425  -16.7740   -7.5385  -20.1804
   7030.0  -13.9020  -16.5359   -7.5487  -20.2196
   7050.0  -13.9610  -16.2350   -7.5589  -20.2587
   7070.0  -14.0746  -15.9076   -7.5691  -20.2978
   7090.0  -14.2135  -15.5898   -7.5793  -20.3368
   7110.0  -14.2666  -15.3166   -7.5895  -20.3759
   7130.0  -14.3136  -15.0988   -7.5997  -20.4150
   7150.0  -14.3505  -14.9224   -7.6099  -20.4541
   7170.0  -14.3691  -14.7726   -7.6200  -20.4932
   7190.0  -14.3569  -14.6345   -7.6302  -20.5323
   7210.0  -14.3041  -14.4935   -7.6404  -20.5715
   7230.0  -14.1935  -14.3437   -7.6506  -20.6106
   7250.0  -14.0336  -14.1877   -7.6608  -20.6497
   7270.0  -13.8356  -14.0285   -7.6710  -20.6887
   7290.0  -13.6119  -13.8690   -7.6812  -20.7278
   7310.0  -13.3829  -13.7121   -7.6914  -20.7669
   7330.0  -13.1260  -13.5565   -7.7016  -20.8059
   7350.0  -12.8642  -13.3973   -7.7119  -20.8450
   7370.0  -12.5983  -13.2294   -7.7221  -20.8842
   7390.0  -12.3281  -13.0474   -7.7324  -20.9232
   7410.0  -12.0553  -12.8467   -7.7426  -20.9623
   7430.0  -11.7854  -12.6326   -7.7529  -21.0014
   7450.0  -11.5319  -12.4206   -7.7632  -21.0404
   7470.0  -11.3214  -12.2265   -7.7735  -21.0795
   7490.0  -11.1887  -12.0662   -7.7838  -21.1186
   7510.0  -11.1487  -11.9548   -7.7940  -21.1576
   7530.0  -11.1826  -11.8896   -7.8043  -21.1967
   7550.0  -11.2321  -11.8500   -7.8145  -21.2358
   7570.0  -11.2353  -11.8147   -7.8247  -21.2748
   7590.0  -11.1519  -11.7623   -7.8350  -21.3139
   7610.0  -10.9830  -11.6722   -7.8452  -21.3530
   7630.0  -10.7565  -11.5412   -7.8555  -21.3920
   7650.0  -10.5010  -11.3833   -7.8657  -21.4311
   7670.0  -10.2378  -11.2135   -7.8760  -21.4702
   7690.0   -9.9880  -11.0464   -7.8863  -21.5092
   7710.0   -9.7820  -10.8965   -7.8965  -21.5482
   7730.0   -9.6558  -10.7678   -7.9068  -21.5873
   7750.0   -9.6267  -10.6539   -7.9170  -21.6263
   7770.0   -9.6836  -10.5478   -7.9273  -21.6654
   7790.0   -9.7838  -10.4427   -7.9376  -21.7045
   7810.0   -9.8841  -10.3319   -7.9479  -21.7435
   7830.0   -9.9469  -10.2136   -7.9582  -21.7826
   7850.0   -9.9359  -10.0905   -7.9685  -21.8216
   7870.0   -9.8348   -9.9657   -7.9789  -21.8606
   7890.0   -9.6572   -9.8422   -7.9892  -21.8997
   7910.0   -9.4339   -9.7229   -7.9996  -21.9388
   7930.0   -9.1935   -9.6087   -8.0099  -21.9778
   7950.0   -8.9559   -9.4983   -8.0202  -22.0169
   7970.0   -8.7258   -9.3904   -8.0305  -22.0559
   7990.0   -8.4915   -9.2836   -8.0408  -22.0949
   8010.0   -8.2434   -9.1766   -8.0512  -22.1339
   8030.0   -7.9918   -9.0712   -8.0615  -22.1730
   8050.0   -7.7673   -8.9719   -8.0718  -22.2120
   8070.0   -7.6094   -8.8835   -8.0822  -22.2511
   8090.0   -7.5481   -8.8107   -8.0925  -22.2901
   8110.0   -7.5847   -8.7581   -8.1029  -22.3291
   8130.0   -7.6861   -8.7258   -8.1132  -22.3681
   8150.0   -7.8128   -8.7095   -8.1235  -22.4071
   8170.0   -7.9363   -8.7047   -8.1339  -22.4461
   8190.0   -8.0308   -8.7071   -8.1442  -22.4851
   8210.0   -8.0677   -8.7121   -8.1546  -22.5242
   8230.0   -8.0204   -8.7166   -8.1649  -22.5632
   8250.0   -7.8891   -8.7181   -8.1753  -22.6023
   8270.0   -7.7084   -8.7145   -8.1856  -22.6413
   8290.0   -7.5286   -8.7037   -8.1960  -22.6803
   8310.0   -7.3983   -8.6835   -8.2064  -22.7193
   8330.0   -7.3378   -8.6569   -8.2168  -22.7583
   8350.0   -7.3281   -8.6316   -8.2271  -22.7973
   8370.0   -7.3139   -8.6155   -8.2375  -22.8363
   8390.0   -7.2671   -8.6164   -8.2479  -22.8753
   8410.0   -7.2200   -8.6419   -8.2583  -22.9143
   8430.0   -7.2157   -8.6887   -8.2687  -22.9534
   8450.0   -7.2694   -8.7428   -8.2791  -22.9924
   8470.0   -7.3646   -8.7900   -8.2894  -23.0314
   8490.0   -7.4748   -8.8158   -8.2998  -23.0704
   8510.0   -7.5682   -8.8065   -8.3102  -23.1094
   8530.0   -7.6085   -8.7642   -8.3206  -23.1484
   8550.0   -7.5653   -8.7064   -8.3309  -23.1874
   8570.0   -7.4435   -8.6517   -8.3413  -23.2264
   8590.0   -7.2933   -8.6184   -8.3517  -23.2654
   8610.0   -7.1692   -8.6242   -8.3621  -23.3044
   8630.0   -7.0873   -8.6710   -8.3725  -23.3434
   8650.0   -7.0433   -8.7448   -8.3829  -23.3824
   8670.0   -7.0422   -8.8309   -8.3933  -23.4214
   8690.0   -7.0964   -8.9147   -8.4037  -23.4603
   8710.0   -7.1942   -8.9818   -8.4141  -23.4993
   8730.0   -7.3099   -9.0283   -8.4245  -23.5383
   8750.0   -7.4224   -9.0603   -8.4349  -23.5773
   8770.0   -7.5141   -9.0845   -8.4453  -23.6163
   8790.0   -7.5666   -9.1075   -8.4558  -23.6553
   8810.0   -7.5608   -9.1358   -8.4662  -23.6943
   8830.0   -7.4913   -9.1715   -8.4767  -23.7333
   8850.0   -7.3882   -9.2124   -8.4872  -23.7722
   8870.0   -7.3097   -9.2562   -8.4976  -23.8112
   8890.0   -7.2962   -9.3005   -8.5081  -23.8502
   8910.0   -7.3527   -9.3431   -8.5185  -23.8892
   8930.0   -7.4501   -9.3832   -8.5289  -23.9282
   8950.0   -7.5618   -9.4215   -8.5394  -23.9672
   8970.0   -7.6720   -9.4588   -8.5498  -24.0062
   8990.0   -7.7744   -9.4959   -8.5602  -24.0451
   9010.0   -7.8713   -9.5335   -8.5706  -24.0841
   9030.0   -7.9662   -9.5721   -8.5810  -24.1230
   9050.0   -8.0562   -9.6115   -8.5915  -24.1620
   9070.0   -8.1386   -9.6514   -8.6019  -24.2010
   9090.0   -8.2168   -9.6918   -8.6124  -24.2400
   9110.0   -8.2948   -9.7324   -8.6228  -24.2789
   9130.0   -8.3683   -9.7731   -8.6333  -24.3179
   9150.0   -8.4255   -9.8138   -8.6438  -24.3568
   9170.0   -8.4516   -9.8543   -8.6543  -24.3958
   9190.0   -8.4406   -9.8945   -8.6648  -24.4348
   9210.0   -8.4230   -9.9342   -8.6752  -24.4738
   9230.0   -8.4477   -9.9735   -8.6857  -24.5127
   9250.0   -8.5258  -10.0129   -8.6962  -24.5517
   9270.0   -8.6289  -10.0527   -8.7067  -24.5906
   9290.0   -8.7342  -10.0933   -8.7172  -24.6296
   9310.0   -8.8315  -10.1352   -8.7276  -24.6686
