 Teff =  2700.00  logg =  3.34  mixLengthPara =  0.00  Abschluss =  8  beta =  2.20  pconv[bar] =  0.00
          31
                2.160000E-01  4.000000E-01  4.950000E-01  5.720000E-01  6.120000E-01  6.750000E-01  7.450000E-01  7.850000E-01  8.600000E-01  9.100000E-01  9.600000E-01  1.005000E+00  1.100000E+00  1.197000E+00  1.330000E+00  1.497000E+00  1.593000E+00  1.777000E+00  2.020000E+00  2.170000E+00  2.505000E+00  2.989000E+00  3.288000E+00  3.800000E+00  4.400000E+00  5.220000E+00  6.452000E+00  1.040000E+01  2.000000E+01  4.600000E+01  3.246800E+02
  p[dyn/cm2]   k_ext[cm2/g]
  3.419600E+00  2.193274E-07  2.102109E-08  5.731942E-09  2.251307E-09  1.389343E-09  6.140868E-10  2.113109E-10  2.550686E-13  1.956172E-13  1.669435E-13  1.444446E-13  1.296128E-13  1.085661E-13  9.334970E-14  7.988357E-14  6.895799E-14  6.443126E-14  5.603732E-14  4.768288E-14  4.355107E-14  3.962980E-14  3.808804E-14  3.720584E-14  3.708680E-14  3.866791E-14  4.348816E-14  8.945488E-14  3.173354E-09  6.795833E-10  1.311244E-10  2.902739E-12
  3.419600E+00  6.579632E-07  6.306288E-08  1.719642E-08  6.754517E-09  4.168607E-09  1.842793E-09  6.344075E-10  1.215285E-12  9.676537E-13  8.417716E-13  7.405746E-13  6.704720E-13  5.692303E-13  4.932068E-13  4.216947E-13  3.608907E-13  3.329603E-13  2.775567E-13  2.178143E-13  1.893530E-13  1.562953E-13  1.376465E-13  1.301492E-13  1.245106E-13  1.255158E-13  1.370613E-13  2.727891E-13  9.519761E-09  2.038966E-09  3.933614E-10  8.708354E-12
  3.419600E+00  1.535226E-06  1.471514E-07  4.012949E-08  1.576400E-08  9.729867E-09  4.302521E-09  1.482564E-09  4.935995E-12  4.034901E-12  3.555159E-12  3.161768E-12  2.878697E-12  2.464662E-12  2.145529E-12  1.833474E-12  1.560808E-12  1.428671E-12  1.158366E-12  8.571368E-13  7.157552E-13  5.392529E-13  4.302986E-13  3.901692E-13  3.523672E-13  3.372690E-13  3.506064E-13  6.571820E-13  2.221235E-08  4.758802E-09  9.178283E-10  2.032102E-11
  3.419600E+00  3.289719E-06  3.153483E-07  8.601211E-08  3.379525E-08  2.086332E-08  9.231246E-09  3.186731E-09  1.957780E-11  1.626149E-11  1.443632E-11  1.291941E-11  1.180074E-11  1.015156E-11  8.860280E-12  7.569385E-12  6.424619E-12  5.854498E-12  4.670906E-12  3.331908E-12  2.707664E-12  1.903615E-12  1.389705E-12  1.206712E-12  1.020094E-12  9.129899E-13  8.832813E-13  1.496858E-12  4.759663E-08  1.020276E-08  1.966734E-09  4.355212E-11
  3.419600E+00  6.798570E-06  6.518213E-07  1.778433E-07  6.990682E-08  4.317396E-08  1.912576E-08  6.626472E-09  7.765714E-11  6.507820E-11  5.801193E-11  5.209189E-11  4.766372E-11  4.110654E-11  3.592762E-11  3.068842E-11  2.600631E-11  2.364212E-11  1.869839E-11  1.306507E-11  1.044718E-11  7.025646E-12  4.804622E-12  4.025564E-12  3.203425E-12  2.673162E-12  2.370882E-12  3.459713E-12  9.836158E-08  2.110777E-08  4.064430E-09  9.003736E-11
  3.419600E+00  1.381573E-05  1.325084E-06  3.617691E-07  1.423262E-07  8.797006E-08  3.906297E-08  1.363153E-08  3.089521E-10  2.601272E-10  2.323821E-10  2.090352E-10  1.914376E-10  1.653174E-10  1.445929E-10  1.234977E-10  1.045713E-10  9.494810E-11  7.475276E-11  5.165870E-11  4.094327E-11  2.683913E-11  1.761642E-11  1.440437E-11  1.096019E-11  8.627414E-12  7.034381E-12  8.518977E-12  1.998771E-07  4.298602E-08  8.259367E-09  1.830999E-10
  3.419600E+00  2.784791E-05  2.672874E-06  7.306739E-07  2.879492E-07  1.782610E-07  7.952962E-08  2.814355E-08  1.231715E-09  1.039579E-09  9.297248E-10  8.370718E-10  7.669556E-10  6.627525E-10  5.798802E-10  4.952607E-10  4.191907E-10  3.803777E-10  2.987773E-10  2.052982E-10  1.619579E-10  1.047133E-10  6.714829E-11  5.411078E-11  4.002286E-11  3.026344E-11  2.310896E-11  2.316804E-11  4.028506E-07  8.701388E-08  1.664742E-08  3.695934E-10
  3.419600E+00  5.590367E-05  5.373503E-06  1.472688E-06  5.823263E-07  3.616328E-07  1.628279E-07  5.917193E-08  4.914965E-09  4.153434E-09  3.716639E-09  3.347801E-09  3.068106E-09  2.652158E-09  2.320959E-09  1.982242E-09  1.677452E-09  1.521667E-09  1.193837E-09  8.179306E-10  6.437115E-10  4.132070E-10  2.616889E-10  2.091939E-10  1.522548E-10  1.123809E-10  8.220365E-11  7.055892E-11  8.085680E-07  1.761429E-07  3.341625E-08  7.440524E-10
  3.419600E+00  1.119810E-04  1.079488E-05  2.973468E-06  1.183561E-06  7.394979E-07  3.388529E-07  1.292199E-07  1.960871E-08  1.658134E-08  1.484202E-08  1.337241E-08  1.225679E-08  1.059702E-08  9.274602E-09  7.921091E-09  6.702616E-09  6.079280E-09  4.766798E-09  3.260983E-09  2.563205E-09  1.639238E-09  1.031434E-09  8.210472E-10  5.924296E-10  4.314819E-10  3.078183E-10  2.374779E-10  1.619089E-06  3.586014E-07  6.692498E-08  1.498848E-09
  3.419601E+00  2.240005E-04  2.171745E-05  6.041533E-06  2.435602E-06  1.539408E-06  7.283653E-07  3.010742E-07  7.811774E-08  6.608250E-08  5.916129E-08  5.331154E-08  4.886817E-08  4.225509E-08  3.698435E-08  3.158750E-08  2.672848E-08  2.424161E-08  1.900289E-08  1.298950E-08  1.020307E-08  6.512120E-09  4.083718E-09  3.243624E-09  2.329949E-09  1.685065E-09  1.185921E-09  8.580107E-10  3.236509E-06  7.396349E-07  1.338277E-07  3.031869E-09
  3.419602E+00  4.475091E-04  4.387677E-05  1.243969E-05  5.135199E-06  3.313547E-06  1.655269E-06  7.701917E-07  3.101495E-07  2.624451E-07  2.349924E-07  2.117858E-07  1.941508E-07  1.678917E-07  1.469580E-07  1.255188E-07  1.062187E-07  9.633824E-08  7.551208E-08  5.159045E-08  4.050511E-08  2.582056E-08  1.616204E-08  1.282240E-08  9.189114E-09  6.621687E-09  4.627416E-09  3.231295E-09  6.457127E-06  1.561441E-06  2.671830E-07  6.190988E-09
